Frame,Recognized_Text,ad
AD0460_Frame_30.png,"20 8, BANK, 70 8, CROKE",AD0460
AD0460_Frame_300.png,"Third, One, (STOP",AD0460
AD0460_Frame_310.png,"Aird, ST(",AD0460
AD0460_Frame_320.png,Thind,AD0460
AD0460_Frame_330.png,"Parking, Prototype showli willi opllons. Prodijcllon model may vary:, Public",AD0460
AD0460_Frame_340.png,"Parking, Parking, Prototype shown with options Producllon model may vary:, Public",AD0460
AD0460_Frame_350.png,"Parking, Public, PARKING {, Prototype shown with options. Production model may vary:, Public, 515.9",AD0460
AD0460_Frame_360.png,"Parking, PUbLIC, PARKING, 515, Valet, SpeciAL, s10 %, Prototype shown with options. Production model may vary:, Public",AD0460
AD0460_Frame_370.png,"Parking, ONO, PUBLIC, PARKING, 515, Valet, Special, S10', Prototype shown with options Production model may vary:, Public",AD0460
AD0460_Frame_380.png,"Parking, ONd, PubLic, PARKING, 515,0, Valet, Special, S10, Prototynaghown with options. Production (rudel may vary:, Public",AD0460
AD0460_Frame_390.png,Prototype shown with options. Production model may vary:,AD0460
AD0460_Frame_40.png,"20 8, BANK, 2 0 8, CROKE]",AD0460
AD0460_Frame_400.png,Prototype shown with options Production model may vary:,AD0460
AD0460_Frame_410.png,"Fl, Prototype shown with options. Production model may vary:",AD0460
AD0460_Frame_420.png,Prototype shown with options Production model may vary:,AD0460
AD0460_Frame_430.png,"Hank, Yov",AD0460
AD0460_Frame_440.png,"Thank, Yov",AD0460
AD0460_Frame_450.png,"Thank, Yov",AD0460
AD0460_Frame_460.png,"""uflic, RKING, 15,00, VALET, PECIAL, 10,0, FFore Tam, Parking",AD0460
AD0460_Frame_470.png,"""uflic, RKING, 15.00, VALET, PECIAL, 10,0, FFore 7am, Parking",AD0460
AD0460_Frame_480.png,"""uflic, RKING, 15,00, VALET, PECIAL, '10,0, EFoRE 7am, Parking",AD0460
AD0460_Frame_50.png,"34 18, 02102116, MERA 5",AD0460
AD0460_Frame_550.png,"J0 1, 27, @LQ",AD0460
AD0460_Frame_560.png,"516, 28",AD0460
AD0460_Frame_570.png,30,AD0460
AD0460_Frame_580.png,Prolessional driver on closed course. Do NOT attempl:,AD0460
AD0460_Frame_590.png,Professional driver on closed course. Do NOT allempl.,AD0460
AD0460_Frame_60.png,"34 18, 02102116, MERA 5",AD0460
AD0460_Frame_600.png,Protessional driver or1 closed course. Do NOT attempt,AD0460
AD0460_Frame_610.png,Professional driver on closed course. Do NOT altempt.,AD0460
AD0460_Frame_620.png,Protessional driver On closed course. Do NOT attempt,AD0460
AD0460_Frame_630.png,Professional driver on closed course. Do NOT attempt:,AD0460
AD0460_Frame_640.png,Professional driver on closed course. Do NOT attempt:,AD0460
AD0460_Frame_650.png,"Prolessional drivel, losed course; Do NOT allempl;",AD0460
AD0460_Frame_660.png,Piolessional UrM</closed course: Do NON Jueripl,AD0460
AD0460_Frame_690.png,oae,AD0460
AD0460_Frame_70.png,"34 19, 02/02/16, MERA 5",AD0460
AD0460_Frame_80.png,"34 19, 02/02/16, MERA 5",AD0460
AD0460_Frame_890.png,Dr4,AD0460
AD0460_Frame_90.png,"10 0, RAN 0",AD0460
AD0460_Frame_900.png,2r4 2,AD0460
AD0460_Frame_910.png,"Newclake Trart, FDEea",AD0460
AD0460_Frame_920.png,"Newclarke Transit, POLICE",AD0460
AD0460_Frame_930.png,"Zappelle, OCr remente, Yheiger(, Luncheores'cAvT, TOB, Iloans], 155, 155",AD0460
AD0460_Frame_940.png,"tappelle, DCr remented, Yheiger(, LunchGores'cATer, TOB, Ilajns], [55, 155, CL",AD0460
AD0460_Frame_950.png,"SELF, PARK",AD0460
AD0460_Frame_960.png,police,AD0460
AD0460_Frame_970.png,"JIce, Fhidl",AD0460
AD0460_Frame_980.png,"PARMERE, MARKeT, MaRRET",AD0460
AD0460_Frame_990.png,"FAMERE, MARKET, haraet",AD0460
AD0461_Frame_240.png,uurbolax,AD0461
AD0461_Frame_250.png,Turbolax,AD0461
AD0461_Frame_260.png,Turbolax,AD0461
AD0461_Frame_270.png,~Turbolax,AD0461
AD0461_Frame_280.png,Turbolar,AD0461
AD0461_Frame_330.png,Turbol,AD0461
AD0461_Frame_340.png,"Rero, Turbon",AD0461
AD0461_Frame_350.png,"lurbcl, Zero, Turbon",AD0461
AD0461_Frame_360.png,"Tobn, tolute, Zero, Turbol",AD0461
AD0461_Frame_370.png,"Tetbola, Zero, Turbola",AD0461
AD0461_Frame_380.png,"Tubeclo, Zero, Turbol",AD0461
AD0461_Frame_390.png,"Hatol, Zero, Turbol",AD0461
AD0461_Frame_440.png,"Turbolov, Turbolax, ntn, Jao",AD0461
AD0461_Frame_450.png,"Turboloy, Turbolax, un, 079io",AD0461
AD0461_Frame_460.png,"Turbolot-, Turbolax, aun, Jeo",AD0461
AD0461_Frame_510.png,"Turbolar, Zero, '0 ""0 0, Juecii bmlulated Turbolax Federal Free Editon is for simple US retursonly Olfer may end wthout notce: See ofler details at Turbolaxcom:",AD0461
AD0461_Frame_520.png,"Turbolat, Zero, Jucci, smlulated TurboTax Federal Free Editon is for simple US returns only Olfer may end wthoutnotice: See ofler details at Turbolaxcom:",AD0461
AD0461_Frame_530.png,"Tubolere, Zero, '0 '0 ""0, Jucci, smlulated TurboTax Federal Free Editon is for simple US returns only Olfer may end wthoutnotce: See ofer details at Turbolaxcom:",AD0461
AD0461_Frame_540.png,"Zero, Jucci, snlulated Turbolax Federal Free Edition is for simple US returns only Olfer may end wthout notce: See offer detais at TurboTaxcom, Tetala",AD0461
AD0461_Frame_550.png,"Zero, Jucci, smlulated TurboTax Federal Free Editon is for simple US returns only Olfer may end wthoutnotce: See oller details at Turbolaxcom:, urbolan",AD0461
AD0461_Frame_560.png,"Turbolo?-, Zero, Jucci, smlulated TurboTax Federal Free Editon is for simple US returns only Olfer may end wthoutnotce: See oller details at Turbolaxcom:",AD0461
AD0461_Frame_570.png,"Jucci, smlulated TurboTax Federal Free Editon is for simple US returns only Olfer may end wthoutnotce: See oler details at Turbolaxcom:",AD0461
AD0461_Frame_580.png,"Jucci, ululated  Turbolax Federal Free Editon is for simple US returs only Olfer may end withoutnotice. See ofler details at TurboTaxcom:",AD0461
AD0461_Frame_590.png,"Jucci, smlulated  TurboTax Federal Free Editon is or simple US returns only Olfer may end withoutnotce: See oler details at Turbolaxcom:",AD0461
AD0461_Frame_600.png,"Jucci, ululated  Turbolax Federal Free Editon is for simple US returs only Olfer may end withoutnotice. See ofler details at TurboTaxcom:",AD0461
AD0461_Frame_690.png,fn,AD0461
AD0461_Frame_760.png,Turbblal,AD0461
AD0461_Frame_770.png,Turbolax,AD0461
AD0461_Frame_780.png,Turbolax,AD0461
AD0461_Frame_790.png,tezero,AD0461
AD0461_Frame_800.png,"Tubolax, Rezero",AD0461
AD0461_Frame_810.png,"Tubolax, Lzeto",AD0461
AD0461_Frame_820.png,"Intult, TurboTax, Absolutezero",AD0461
AD0461_Frame_830.png,"Intult, TurboTax, Absolutezero",AD0461
AD0461_Frame_840.png,"Intult, TurboTax, Absolutezero",AD0461
AD0461_Frame_850.png,"Intult, TurboTax, Absolutezero",AD0461
AD0462_Frame_130.png,"JUBLIA, (efinaconazole), Topical Solutlon IO%, WW, Jubli",AD0462
AD0462_Frame_140.png,"JUBLIA, (efinaconazole), Topical Solution 10%, JublIA",AD0462
AD0462_Frame_150.png,"JUBLIA, (efinaconazole), Topical Solution Io%, JublIA",AD0462
AD0462_Frame_160.png,"JUBLIA, (efinaconazole), Topical Solution 10%",AD0462
AD0462_Frame_170.png,"JUsLiA, (efinaconazole), Topical Solution 10%",AD0462
AD0462_Frame_180.png,"(efinaconazole), Topical Solution 10%",AD0462
AD0462_Frame_250.png,Dclc,AD0462
AD0462_Frame_260.png,'Delte,AD0462
AD0462_Frame_270.png,"FiGs, Toenail fungus is also known as onychomycosis.",AD0462
AD0462_Frame_280.png,"#Qectz, Toenail fungus is also known as onychomycosis.",AD0462
AD0462_Frame_290.png,"Heezu;, Toenail fungus is also known as onychomycosis:",AD0462
AD0462_Frame_300.png,"FDA-approved JUBLIA, XcOm, to treat toenail fungus:, JUBLIA, IBLI",AD0462
AD0462_Frame_310.png,"alal, FDA-approved JUBLIA, XcOm, to treat toenail fungus:, JUBLIA, BLIA",AD0462
AD0462_Frame_320.png,"FIGHT IT, WITH, JUBLIA, FDA-approved JUBLIA, Xcom, to treat toenail fungus:, JUBLIA, Juulia",AD0462
AD0462_Frame_330.png,"FIGHT IT, WIh, JUBLIA, FDA-approved JUBLIA, Xcom, to treat toenail fungus:, JUBLIA, JUBLIA, ""Big J",AD0462
AD0462_Frame_340.png,"FIGHT IT, WIh, JUBLIA, FDA-approved JUBLIA, Xcom, to treat toenail fungus:, JUBLIA, JUBLIA, ""Big J",AD0462
AD0462_Frame_350.png,"FIGHT IT, WIh, JUBLIA, FDA-approved JUBLIA, Xcom, to treat toenail fungus:, JUBLIA, JUBLIA, ""Big J",AD0462
AD0462_Frame_360.png,"eha, XcOm, Individual results may vary:, JUBLIA",AD0462
AD0462_Frame_370.png,"TV, Xcom, Individual results may vary:, JUBLIA",AD0462
AD0462_Frame_380.png,"Xcom, Individual results may vary:, JUBLIA, Jublia",AD0462
AD0462_Frame_390.png,"X.cOm, Individual results may vary:, JUBLIA",AD0462
AD0462_Frame_400.png,"X.cOm, Individual results may vary:, JUBLIA",AD0462
AD0462_Frame_410.png,"X.cOm, Individual results may vary:, JUBLIA",AD0462
AD0462_Frame_420.png,"Xcom, Individual results may vary:, JUBLIA, 4538861, Jubu",AD0462
AD0462_Frame_430.png,"Xcom, Apply to affected toenails for 48 weeks:, JUBLIA",AD0462
AD0462_Frame_440.png,"Xcom, Apply to affected toenails for 48 weeks:, JUBLIA",AD0462
AD0462_Frame_450.png,"X.com, Apply to affected toenails for 48 weeks:, JUBLIA",AD0462
AD0462_Frame_460.png,"Xcom, Apply to affected toenails for 48 weeks:, JUBLIA",AD0462
AD0462_Frame_470.png,"Xcom, Apply to affected toenails for 48 weeks:, JUBLIA",AD0462
AD0462_Frame_480.png,"Xcom, Apply to affected toenails for 48 weeks:, JUBLIA",AD0462
AD0462_Frame_490.png,"Xcom, Apply to affected toenails for 48 weeks:, JUBLIA",AD0462
AD0462_Frame_500.png,"Xcom, Apply to affected toenails for 48 weeks:, JUBLIA",AD0462
AD0462_Frame_510.png,"Xcom, Apply to affected toenails for 48 weeks:, JUBLIA",AD0462
AD0462_Frame_520.png,"Xcom, Apply to affected toenails for 48 weeks:, JUBLIA",AD0462
AD0462_Frame_530.png,"JNBIT, Most common side effects include, X.com, ingrown toenail, application site redness,, JUBLIA",AD0462
AD0462_Frame_540.png,"JuBLV, Most common side effects include, X.com, ingrown toenail, application site redness,, JUBLIA",AD0462
AD0462_Frame_550.png,"Most common side effects include, Xcom, ingrown toenail, application site redness,, JUBLIA",AD0462
AD0462_Frame_560.png,"LO, Most common side effects include, X.com, ingrown toenail, application site redness,, JUBLIA",AD0462
AD0462_Frame_570.png,"BLIA, Most common side effects include, Xcom, ingrown toenail, application site redness,, JUBLIA",AD0462
AD0462_Frame_580.png,"BLL, Most common side effects include, X.com, ingrown toenail, application site redness,, JUBLIA",AD0462
AD0462_Frame_590.png,"(7, BLP, Most common side effects include, Xcom, ingrown toenail, application site redness,, JUBLIA",AD0462
AD0462_Frame_600.png,"Most common side effects include, Xcom, ingrown toenail, application site redness,, JUBLIA, JUBLIF",AD0462
AD0462_Frame_610.png,"itching, swelling, burning or stinging;, Xcom, blisters, and pain., JUBLIA",AD0462
AD0462_Frame_620.png,"itching, swelling, burning or stinging,, Xcom, blisters, and pain., JUBLIA",AD0462
AD0462_Frame_630.png,"itching, swelling, burning or stinging,, Xcom, blisters, and pain., JUBLIA",AD0462
AD0462_Frame_640.png,"itching, swelling, burning or stinging,, Xcom, blisters, and pain:, JUBLIA, JbLN",AD0462
AD0462_Frame_650.png,"Jor, IX, itching, swelling, burning or stinging;, Xcom, blisters, and pain., JUBLIA, JUBLAR",AD0462
AD0462_Frame_660.png,"Jublia, itching, swelling, burning or stinging,, Xcom, blisters, and pain., JUBLIA, Ful, Bigd, JUbLL",AD0462
AD0462_Frame_670.png,"JUBLIA, LUCE, itching, swelling, burning or stinging;, Xcom, blisters, and pain., JUBLIA, Jie, 'BigJ, JUblt",AD0462
AD0462_Frame_680.png,"See our ad in Health magazine or call, Xcom, 1-844-4JUBLIA:, JUBLIA",AD0462
AD0462_Frame_690.png,"See our ad in Health magazine or call, Xcom, 1-844-4JUBLIA:, JUBLIA",AD0462
AD0462_Frame_700.png,"See our ad in Health magazine or call, Xcom, 1-844-4JUBLIA:, JUBLIA",AD0462
AD0462_Frame_710.png,"JUBLIA, (efinaconazole), LARGER, Topical Solution 10%, Ml, JUBLIA', AVAILABLE, Ronl, Elellre, JubliaRx com, 1-844-4JUBLIA, Msare trademarks of Valcant Pharmaccuticals Interational, Inc:orits affiliatcs- All other product or brand names arc, trademarks ol thelr respective owners: 0 2016 Valeant Pharmaceuticals, North America LLC JUB. 0452 USA 15, -size",AD0462
AD0462_Frame_720.png,"JUBLIA, (efinaconazole), LARGER, Topical Solution 10%, Ml, JUBLIA', A on, Elel4e, JubliaRx com, 1-844-4JUBLIA, Msare tradcmarks of Valcant Pharmaccuticals International, Inc:orits affiliatcs- All other product or brand names arc, trademarks ol thelr respective owners: 0 2016 Valeant Pharmaceuticals, North America LLC JUB. 0452 USA 15, Asize, AVAILABLe",AD0462
AD0462_Frame_730.png,"JUBLIA, (efinaconazole), Topical Solution 10%, ZArGERize, JUBLIA', AVAILABLE, 0o, Eleltred, JubliaRx com, 1-844-4JUBLIA, Ms are trademarks of Valcant Pharmaccuticals International, Inc:or its affiliatcs- All other product or brand names arc, trademarks ol thelr respective owners: 0 2016 Valeant Pharmaceuticals, North America LLC JUB. 0452 USA 15",AD0462
AD0462_Frame_740.png,"JUBLIA, (efinaconazole), Topical Solution 10%, ORGeRize, JUBLIA', AVAILABLE, Ao, Eleltred, JubliaRx com, 1-844-4JUBLIA, Msare trademarks of Valcant Pharmaccuticals Interational, Inc:orits affiliates- All other product or brand names arc, trademarks ol thelr respective owners: 0 2016 Valeant Pharmaceuticals, North America LLC JUB. 0452 USA 15",AD0462
AD0462_Frame_750.png,"JUBLIA, (efinaconazole), Topical Solution 10%, {RGeRize, JUBLIA', AVAILABLE, clutot, Rt Onl, Elealtued, JubliaRx com, 1-844-4JUBLIA, Msare trademarks of Valcant Pharmaccuticals Interational, Inc:orits affiliates- All other product or brand names arc, trademarks ol thelr respective owners: 0 2016 Valeant Pharmaceuticals, North America LLC JUB. 0452 USA 15",AD0462
AD0462_Frame_760.png,"JUBLIA, (efinaconazole), Topical Solution 10%, {RGeRze, JUBLIA', AVAILABLE, Ar Onl;, Elealtued, JubliaRx com, 1-844-4JUBLIA, Msare trademarks of Valcant Pharmaccuticals Interational, Inc:orits affiliates- All other product or brand names arc, trademarks ol thelr respective owners: 0 2016 Valeant Pharmaceuticals, North America LLC JUB. 0452 USA 15",AD0462
AD0462_Frame_770.png,"JUBLIA, (efinaconazole), Topical Solution 10%",AD0462
AD0462_Frame_780.png,"JUBLIA, (efinaconazole), Topical Solution 10%",AD0462
AD0462_Frame_790.png,"JUBLIA, (efinaconazole), Topical Solution 10%",AD0462
AD0462_Frame_800.png,"JUBLIA, (efinaconazole), Topical Solution 10%",AD0462
AD0462_Frame_810.png,"JUBLIA, (efinaconazole), Topical Solution 10%",AD0462
AD0462_Frame_820.png,"JUBLIA, (efinaconazole), Topical Solution 10%",AD0462
AD0462_Frame_830.png,"JUBLIA, (efinaconazole), Topical Solution 10%",AD0462
AD0462_Frame_840.png,"JUBLIA, (efinaconazole), Topical Solution 10%",AD0462
AD0463_Frame_1000.png,"adin Cooking Light magazine or call 1-866-XIFAXAN, Xifoxan",AD0463
AD0463_Frame_1010.png,"adin Cooking Light magazine or call 1-866-XIFAXAN, Xifoxan",AD0463
AD0463_Frame_1020.png,"adin Cooking Light magazine or call 1-866-XIFAXAN, Xifoxan",AD0463
AD0463_Frame_1030.png,"adin Cooking Light magazine or call 1-866-XIFAXAN, Xifoxan",AD0463
AD0463_Frame_1040.png,"adin Cooking Light magazine or call 1-866-XIFAXAN, Xifoxan",AD0463
AD0463_Frame_1050.png,"adin Cooking Light magazine or call 1-866-XIFAXAN, Xifoxan",AD0463
AD0463_Frame_1060.png,"adin Cooking Light magazine or call 1-866-XIFAXAN, Xifoxan",AD0463
AD0463_Frame_1070.png,"adin Cooking Light magazine or call 1-866-XIFAXAN, Xifoxan",AD0463
AD0463_Frame_1080.png,"adin Cooking Light magazine or call 1-866-XIFAXAN, Xifoxan, Kifoxancom",AD0463
AD0463_Frame_1090.png,"adin Cooking Light magazine or call 1-866-XIFAXAN, Xifoxan, Xiotn, Kifovancom",AD0463
AD0463_Frame_1100.png,"adin Cooking Light magazine or call 1-866-XIFAXAN, Xifoxan, Xfoxon, Kifovancomn",AD0463
AD0463_Frame_1110.png,"adin Cooking Light magazine or call 1-866-XIFAXAN, Xifoxan, Xfaxon, Xfcvancom",AD0463
AD0463_Frame_1120.png,"adin Cooking Light magazine or call 1-866-XIFAXAN, Xifoxan, Xfoxon, Xifcvancom",AD0463
AD0463_Frame_1130.png,"Xio, adin Cooking Light magazine or call 1-866-XIFAXAN, Xifaxan, Xioxon, Xifovancom",AD0463
AD0463_Frame_1140.png,"adin Cooking Light magazine or call 1-866-XIFAXAN, Xifoxan, Xfoxon, Xol, Xifavancom",AD0463
AD0463_Frame_1150.png,"adin Cooking Light magazine or call 1-866-XIFAXAN, Xifoxan, Xfoxon, Yort, Xfoxancom",AD0463
AD0463_Frame_1160.png,"com, Xifoxan, Xioxan, Xiooi, Xifo, Xicvxancom",AD0463
AD0463_Frame_1170.png,"com, Xifoxan, Xioxan, Xfocn, Xioxa, Xifoxancom",AD0463
AD0463_Frame_1180.png,"com, Xifoxan, Xifoxan, Xioxone, Xifcvoncom",AD0463
AD0463_Frame_1190.png,"Xioxan, com, Xifaxan, Xifoxonco, Xifcvoncom",AD0463
AD0463_Frame_1200.png,"com, Xifaxan, Xioxan, Xioxoncom, Xfovancom",AD0463
AD0463_Frame_1210.png,"com, Xifoxan, Xfoxan, oncom, Xifovoncom",AD0463
AD0463_Frame_1220.png,"Xifoxan, com, Xifoxan, com, Ufovoncom",AD0463
AD0463_Frame_1230.png,"Xifoxan, com, Xifoxan, com, fovancom",AD0463
AD0463_Frame_1240.png,"CX, n.com, Xifoxan",AD0463
AD0463_Frame_1250.png,"ifcx, Lcom, Xifoxan",AD0463
AD0463_Frame_1260.png,"Nlexan, L.com, Xifoxan",AD0463
AD0463_Frame_1270.png,"Xiekan, com, Xifoxan",AD0463
AD0463_Frame_1280.png,"Ickan, com, Xifoxan",AD0463
AD0463_Frame_1290.png,"ncom, Xifoxan",AD0463
AD0463_Frame_1300.png,"L.com, Xfaxan",AD0463
AD0463_Frame_1310.png,"L.com, Xifoxan",AD0463
AD0463_Frame_1320.png,"ncom, Xifoxan",AD0463
AD0463_Frame_1330.png,"L.com, Xifaxan",AD0463
AD0463_Frame_1340.png,"ncom, Xfoxan",AD0463
AD0463_Frame_1350.png,"L.com, Xifaxan",AD0463
AD0463_Frame_1360.png,"L.com, Xifaxan",AD0463
AD0463_Frame_1370.png,"L.com, Xfoxan",AD0463
AD0463_Frame_1380.png,"Xioxon, Icom, Xifoxan",AD0463
AD0463_Frame_1390.png,"Xifcxan, Icom, Xifoxan",AD0463
AD0463_Frame_140.png,"ABDOMINAL, PAIN",AD0463
AD0463_Frame_1400.png,"Xifaxan, Icom, Xifoxan",AD0463
AD0463_Frame_1410.png,"Xifoxan, com, Xifoxan",AD0463
AD0463_Frame_1420.png,"Xifoxan, Icom, Xifoxan",AD0463
AD0463_Frame_1430.png,"Icom, Xifoxan",AD0463
AD0463_Frame_1440.png,"cal studies, nausea and an increase, enzymes occurred in IBS-D patients, Xfoxan",AD0463
AD0463_Frame_1450.png,"studies, nausea, an increase, enzymes occurred in IBS-D patients, Xifoxan, and",AD0463
AD0463_Frame_1460.png,"studies, nausea and an increase, enzymes occurred in IBS-D patients:, Xifaxan",AD0463
AD0463_Frame_1470.png,"studies, nausea and an increase, enzymes occurred in IBS-D patients:, Xifaxan",AD0463
AD0463_Frame_1480.png,"studies, nausea, an increase, enzymes occurred in IBS-D patients, Xfaxan, and",AD0463
AD0463_Frame_1490.png,"studies, nausea and an increase, enzymes occurred in IBS-D patients, Xfoxan",AD0463
AD0463_Frame_150.png,"ABDOMINAL, PAIN",AD0463
AD0463_Frame_1500.png,"studies, nausea and an increase, enzymes occurred in IBS-D patients, Xifoxan",AD0463
AD0463_Frame_1510.png,"cal studies, nausea and an increase, enzymes occurred in IBS-D patients:, Xifaxan",AD0463
AD0463_Frame_1520.png,"cal studies, nausea and an increase, enzymes occurred in IBS-D patients, Xifoxan",AD0463
AD0463_Frame_1530.png,"cal studies, nausea and an increase, enzymes occurred in IBS-D patients, Xifoxan",AD0463
AD0463_Frame_1540.png,"helps, com, Xifoxan, Xifoxan, Telleve",AD0463
AD0463_Frame_1550.png,"helps, com, Xifoxan, Xifoxan, Telleve",AD0463
AD0463_Frame_1560.png,"helpf, com, Xifoxan, Xfoxan, Felleye",AD0463
AD0463_Frame_1570.png,"helps, com, Xifaxan, Xifoxan, Telleve, Diarrhea",AD0463
AD0463_Frame_1580.png,"com, Xifaxan, Xifaxan, elleve, helps, Diarrhea, AbDominal, Pain",AD0463
AD0463_Frame_1590.png,"helps, com, Xifoxan, Xfaxan, Te lleve, Diarrhea, ABDOMINAL, PaiN",AD0463
AD0463_Frame_160.png,"ABDOMINAL, PAIN",AD0463
AD0463_Frame_1600.png,"helps, com, Xifoxan, Xifoxan, Te leve, DiarRhEA, ABDOMINAL, Pain",AD0463
AD0463_Frame_1610.png,"helps, ncom, Xifoxan, Xfoxan, Te lleve, Diarrhea, ABDOMINAL, Pain",AD0463
AD0463_Frame_1620.png,"6EY (j0nins @, Xifaxan, llaximin USlmg tablets, (zi-fax-an), Xlfaxan com, 1-866-XIFAXAN, faxan 550 mg product and the Xifaxan trademark are licensed by Alfa Wassermann, Salix Pharmaceuticals or its affiliates The Gut Guy character is a copyright, ""aueue, Ilark of Salix Pharmaceuticals or its affiliates  XIFI.Oo58.USA 15, and",AD0463
AD0463_Frame_1630.png,"NEv /ron IBS D, Xifoxan, ilaximin 5SUmg tablels, (zi-fax-an), Xifaxan com, 1-866-XIFAXAN, faxan 550 mg product and the Xifaxan trademark are licensed by Alfa Wassermann, Salix Pharmaceuticals or its affiliates The Gut Guy character is a copyright, uaueitlark of Salix Pharmaceuticals or its affiliates. XIFI.O058.USA: 15, and",AD0463
AD0463_Frame_1640.png,"MEV For IBS-D, Xifoxan, Iilaxiin S5umg tablets, (zi-fax-an), Xifaxan com, 1-866-XIFAXAN, faxan 550 mg product and the Xifaxan trademark are licensed by Alfa Wassermann, to Salix Pharmaceuticals or its affiliates: The Gut Guy character is a copyright, ""aueue, Ilark of Salix Pharmaceuticals or its affiliates. XIFI.0058.USA 15, and",AD0463
AD0463_Frame_1650.png,"(ev For IBS-D, Xifoxan, Tlaximin 5G1mg tablets, (zi-fax-an), xifaxan.com, 1-866-XIFAXAN, faxan 550 mg product and the Xifaxan trademark are licensed by Alfa Wassermann, Salix Pharmaceuticals or its affiliates The Gut Guy character is a copyright and, ""aueue, Ilark of Salix Pharmaceuticals or its affiliates. XIFI.O058.USA 15",AD0463
AD0463_Frame_1660.png,"6ev [for IBS-D, Xifoxan, Ilaximn SSUmg tablels, (zi-fax-an), xifaxan.com, 1-866-XIFAXAN, faxan 550 mg product and the Xifaxan trademark are licensed by Alfa Wassermann, to Salix Pharmaceuticals or its affiliates: The Gut Guy character is a copyright, taueutlark of Salix Pharmaceuticals or its affiliates. XIFI.0058.USA 15, and",AD0463
AD0463_Frame_1670.png,"6et [For TeS-D, Xfoxan, Ilaximn S5Umg (ablets, (zi-fax-an), xifaxan com, 1-866-XIFAXAN, faxan 550 mg product and the Xifaxan trademark are licensed by Alfa Wassermann, Salix Pharmaceuticals or its affiliates The Gut Guy character is a copyright, aueutlark of Salix Pharmaceuticals or its affiliates. XIFI.0058.USA 15, and",AD0463
AD0463_Frame_1680.png,"Lev IFor (BS-D, Xifoxan, Tlaximin SS/mg tablets, (zi-fax-an), Xifaxan com, 1-866-XIFAXAN, faxan 550 mg product and the Xifaxan trademark are licensed by Alfa Wassermann, Salix Pharmaceuticals or its affiliates The Gut Guy character is a copyright, aueutlark of Salix Pharmaceuticals or its affiliates. XIFI.O058.USA 15, and",AD0463
AD0463_Frame_1690.png,"LEV IFor IeS-D, Xifoxan, Tlaximn 5Smg Lablels, (zi-fax-an), Xifaxan com, 1-866-XIFAXAN, faxan 550 mg product and the Xifaxan trademark are licensed by Alfa Wassermann, to Salix Pharmaceuticals or its affiliates: The Gut Guy character is a copyright, taueutlark of Salix Pharmaceuticals or its affiliates. XIFI.0058.USA 15, and",AD0463
AD0463_Frame_170.png,"ABDOMINAL, PAIN",AD0463
AD0463_Frame_180.png,"ABDOMINAL, PAIN",AD0463
AD0463_Frame_190.png,"ABDOMINAL, PAIN",AD0463
AD0463_Frame_200.png,"ABDOMINAL, PAIN",AD0463
AD0463_Frame_220.png,DIARRHEA,AD0463
AD0463_Frame_230.png,DIARRHEA,AD0463
AD0463_Frame_240.png,DIARRHEA,AD0463
AD0463_Frame_250.png,DIARRHEA,AD0463
